season,pos,number,wiki_title,name,team,espn_id,note
2021,G,,Ja Morant,Ja Morant,,4279888,apg · 19.1 ppg · 7.4 apg
2021,G,,Kyle Lowry,Kyle Lowry,,3012,apg · 7.3 apg
2021,G,,Ben Simmons,Ben Simmons,,3907387,apg · 7.2 rpg · 6.9 apg
2022,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 30.6 ppg · 11.7 rpg
2022,F,,LeBron James,LeBron James,,1966,ppg · 30.3 ppg · 8.2 rpg · 6.2 apg
2022,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 29.9 ppg · 11.6 rpg · 5.8 apg
2022,F,,Kevin Durant,Kevin Durant,,3202,ppg · 29.9 ppg · 7.4 rpg · 6.4 apg
2022,G,,Luka Dončić,Luka Doncic,,3945274,ppg · 28.4 ppg · 9.1 rpg · 8.7 apg
2022,G,,Trae Young,Trae Young,,4277905,ppg · 28.4 ppg · 9.7 apg
2022,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 27.9 ppg · 4.9 apg
2022,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 27.4 ppg · 5.8 apg
2022,G,,Ja Morant,Ja Morant,,4279888,ppg · 27.4 ppg · 6.7 apg
2022,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 27.1 ppg · 13.8 rpg · 7.9 apg
2022,F,,Jayson Tatum,Jayson Tatum,,4065648,ppg · 26.9 ppg · 8.0 rpg
2022,G,,Devin Booker,Devin Booker,,3136193,ppg · 26.8 ppg · 4.8 apg
2022,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 25.9 ppg · 5.3 apg
2022,G,,Stephen Curry,Stephen Curry,,3975,ppg · 25.5 ppg · 6.3 apg
2022,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 24.6 ppg · 9.8 rpg
2022,G,,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,,4278073,ppg · 24.5 ppg · 5.9 apg
2022,G,,Zach LaVine,Zach LaVine,,3064440,ppg · 24.4 ppg · 4.5 apg
2022,F,,Paul George,Paul George,,4251,ppg · 24.3 ppg · 6.9 rpg · 5.7 apg
2022,G,,Damian Lillard,Damian Lillard,,6606,ppg · 24.0 ppg · 7.3 apg
2022,G,,Jaylen Brown,Jaylen Brown,,3917376,ppg · 23.6 ppg
2022,G,,Bradley Beal,Bradley Beal,,6580,ppg · 23.2 ppg · 6.6 apg
2022,F,,Anthony Davis,Anthony Davis,,6583,ppg · 23.2 ppg · 9.9 rpg
2022,G,,De'Aaron Fox,De'Aaron Fox,,4066259,ppg · 23.2 ppg · 5.6 apg
2022,F,,Pascal Siakam,Pascal Siakam,,3149673,ppg · 22.8 ppg · 8.5 rpg · 5.3 apg
2022,F,,Brandon Ingram,Brandon Ingram,,3913176,ppg · 22.7 ppg · 5.6 apg
2022,G,,CJ McCollum,CJ McCollum,,2490149,ppg · 22.1 ppg · 5.1 apg
2022,G,,James Harden,James Harden,,3992,ppg · 22.0 ppg · 7.7 rpg · 10.3 apg
2022,G,,Darius Garland,Darius Garland,,4396907,ppg · 21.7 ppg · 8.6 apg
2022,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 21.4 ppg · 5.5 apg
2022,G,,Anthony Edwards (basketball),Anthony Edwards,,4594268,ppg · 21.3 ppg
2022,G,,Dejounte Murray,Dejounte Murray,,3907497,ppg · 21.1 ppg · 8.3 rpg · 9.2 apg
2022,G,,Tyler Herro,Tyler Herro,,4395725,ppg · 20.7 ppg
2022,G,,Klay Thompson,Klay Thompson,,6475,ppg · 20.4 ppg
2022,G,,Fred VanVleet,Fred VanVleet,,2991230,ppg · 20.3 ppg · 6.7 apg
2022,C,,Kristaps Porziņģis,Kristaps Porzingis,,3102531,ppg · 20.2 ppg · 8.1 rpg
2022,F,,Miles Bridges,Miles Bridges,,4066383,ppg · 20.2 ppg · 7.0 rpg
2022,G,,LaMelo Ball,LaMelo Ball,,4432816,ppg · 20.1 ppg · 6.7 rpg · 7.6 apg
2022,F,,Julius Randle,Julius Randle,,3064514,ppg · 20.1 ppg · 9.9 rpg · 5.1 apg
2022,F,,Khris Middleton,Khris Middleton,,6609,ppg · 20.1 ppg · 5.4 apg
2022,F,,RJ Barrett,RJ Barrett,,4395625,ppg · 20.0 ppg
2022,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 14.7 rpg
2022,F,,Domantas Sabonis,Domantas Sabonis,,3155942,rpg · 18.9 ppg · 12.1 rpg · 5.2 apg
2022,F,,Jaylen Hoard,Jaylen Hoard,,4395688,rpg · 12.0 rpg
2022,C,,Clint Capela,Clint Capela,,3102529,rpg · 11.9 rpg
2022,C,,Jonas Valančiūnas,Jonas Valanciunas,,6477,rpg · 17.8 ppg · 11.4 rpg
2022,G,,Chris Paul,Chris Paul,,2779,apg · 10.8 apg
2022,G,,Tyrese Haliburton,Tyrese Haliburton,,4396993,apg · 8.2 apg
2022,G,,Kyle Lowry,Kyle Lowry,,3012,apg · 7.5 apg
2022,G,,Zavier Simpson,Zavier Simpson,,4066377,apg · 7.5 apg
2022,G,,D'Angelo Russell,D'Angelo Russell,,3136776,apg · 18.1 ppg · 7.1 apg
2023,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 33.1 ppg · 10.2 rpg
2023,G,,Luka Dončić,Luka Doncic,,3945274,ppg · 32.4 ppg · 8.6 rpg · 8.0 apg
2023,G,,Damian Lillard,Damian Lillard,,6606,ppg · 32.2 ppg · 7.3 apg
2023,G,,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,,4278073,ppg · 31.4 ppg · 5.5 apg
2023,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 31.1 ppg · 11.8 rpg · 5.7 apg
2023,F,,Jayson Tatum,Jayson Tatum,,4065648,ppg · 30.1 ppg · 8.8 rpg
2023,G,,Stephen Curry,Stephen Curry,,3975,ppg · 29.4 ppg · 6.3 apg
2023,F,,Kevin Durant,Kevin Durant,,3202,ppg · 29.1 ppg · 6.7 rpg · 5.0 apg
2023,F,,LeBron James,LeBron James,,1966,ppg · 28.9 ppg · 8.3 rpg · 6.8 apg
2023,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 28.3 ppg
2023,G,,Devin Booker,Devin Booker,,3136193,ppg · 27.8 ppg · 5.5 apg
2023,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 27.0 ppg · 5.5 apg
2023,G,,Jaylen Brown,Jaylen Brown,,3917376,ppg · 26.6 ppg · 6.9 rpg
2023,G,,Trae Young,Trae Young,,4277905,ppg · 26.2 ppg · 10.2 apg
2023,G,,Ja Morant,Ja Morant,,4279888,ppg · 26.2 ppg · 8.1 apg
2023,F,,Zion Williamson,Zion Williamson,,4395628,ppg · 26.0 ppg · 7.0 rpg
2023,F,,Anthony Davis,Anthony Davis,,6583,ppg · 25.9 ppg · 12.5 rpg
2023,F,,Lauri Markkanen,Lauri Markkanen,,4066336,ppg · 25.6 ppg · 8.6 rpg
2023,F,,Julius Randle,Julius Randle,,3064514,ppg · 25.1 ppg · 10.0 rpg
2023,G,,De'Aaron Fox,De'Aaron Fox,,4066259,ppg · 25.0 ppg · 6.1 apg
2023,G,,Zach LaVine,Zach LaVine,,3064440,ppg · 24.8 ppg
2023,F,,Brandon Ingram,Brandon Ingram,,3913176,ppg · 24.7 ppg · 5.8 apg
2023,G,,Anthony Edwards (basketball),Anthony Edwards,,4594268,ppg · 24.6 ppg
2023,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 24.5 ppg · 5.1 apg
2023,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 24.5 ppg · 11.8 rpg · 9.8 apg
2023,F,,Pascal Siakam,Pascal Siakam,,3149673,ppg · 24.2 ppg · 7.8 rpg · 5.8 apg
2023,G,,Jalen Brunson,Jalen Brunson,,3934672,ppg · 24.0 ppg · 6.2 apg
2023,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 23.8 ppg · 6.5 rpg
2023,F,,Paul George,Paul George,,4251,ppg · 23.8 ppg · 5.1 apg
2023,G,,LaMelo Ball,LaMelo Ball,,4432816,ppg · 23.3 ppg · 8.4 apg
2023,G,,Bradley Beal,Bradley Beal,,6580,ppg · 23.2 ppg · 5.4 apg
2023,C,,Kristaps Porziņģis,Kristaps Porzingis,,3102531,ppg · 23.2 ppg · 8.4 rpg
2023,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 22.9 ppg · 5.3 apg
2023,G,,Jalen Green,Jalen Green,,4437244,ppg · 22.1 ppg
2023,F,,Keldon Johnson,Keldon Johnson,,4395723,ppg · 22.0 ppg
2023,G,,Klay Thompson,Klay Thompson,,6475,ppg · 21.9 ppg
2023,G,,Darius Garland,Darius Garland,,4396907,ppg · 21.6 ppg · 7.8 apg
2023,F,,Bojan Bogdanović,Bojan Bogdanovic,,3593,ppg · 21.6 ppg
2023,G,,Desmond Bane,Desmond Bane,,4066320,ppg · 21.5 ppg
2023,F,,Kyle Kuzma,Kyle Kuzma,,3134907,ppg · 21.2 ppg · 7.2 rpg
2023,F,,Domantas Sabonis,Domantas Sabonis,,3155942,rpg · 12.3 rpg · 7.3 apg
2023,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 11.6 rpg
2023,C,,Steven Adams,Steven Adams,,2991235,rpg · 11.5 rpg
2023,C,,Clint Capela,Clint Capela,,3102529,rpg · 11.0 rpg
2023,C,,Nikola Vučević,Nikola Vucevic,,6478,rpg · 11.0 rpg
2023,G,,James Harden,James Harden,,3992,apg · 21.0 ppg · 10.7 apg
2023,G,,Tyrese Haliburton,Tyrese Haliburton,,4396993,apg · 20.7 ppg · 10.4 apg
2023,G,,Chris Paul,Chris Paul,,2779,apg · 8.9 apg
2023,G,,Skylar Mays,Skylar Mays,,4066269,apg · 8.3 apg
2023,G,,Russell Westbrook,Russell Westbrook,,3468,apg · 7.5 apg
2024,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 34.7 ppg · 11.0 rpg · 5.6 apg
2024,G,,Luka Dončić,Luka Doncic,,3945274,ppg · 33.9 ppg · 9.2 rpg · 9.8 apg
2024,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 30.4 ppg · 11.5 rpg · 6.5 apg
2024,G,,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,,4278073,ppg · 30.1 ppg · 6.2 apg
2024,G,,Jalen Brunson,Jalen Brunson,,3934672,ppg · 28.7 ppg · 6.7 apg
2024,F,,Kevin Durant,Kevin Durant,,3202,ppg · 27.1 ppg · 6.6 rpg · 5.0 apg
2024,G,,Devin Booker,Devin Booker,,3136193,ppg · 27.1 ppg · 6.9 apg
2024,F,,Jayson Tatum,Jayson Tatum,,4065648,ppg · 26.9 ppg · 8.1 rpg · 4.9 apg
2024,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 26.6 ppg · 6.1 apg
2024,G,,De'Aaron Fox,De'Aaron Fox,,4066259,ppg · 26.6 ppg · 5.6 apg
2024,G,,Stephen Curry,Stephen Curry,,3975,ppg · 26.4 ppg · 5.1 apg
2024,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 26.4 ppg · 12.4 rpg · 9.0 apg
2024,G,,Tyrese Maxey,Tyrese Maxey,,4431678,ppg · 25.9 ppg · 6.2 apg
2024,G,,Anthony Edwards (basketball),Anthony Edwards,,4594268,ppg · 25.9 ppg · 5.1 apg
2024,G,,Trae Young,Trae Young,,4277905,ppg · 25.7 ppg · 10.8 apg
2024,F,,LeBron James,LeBron James,,1966,ppg · 25.7 ppg · 7.3 rpg · 8.3 apg
2024,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 25.6 ppg · 5.2 apg
2024,G,,Ja Morant,Ja Morant,,4279888,ppg · 25.1 ppg · 8.1 apg
2024,F,,Anthony Davis,Anthony Davis,,6583,ppg · 24.7 ppg · 12.6 rpg
2024,G,,Damian Lillard,Damian Lillard,,6606,ppg · 24.3 ppg · 7.0 apg
2024,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 24.0 ppg · 5.3 apg
2024,F,,Julius Randle,Julius Randle,,3064514,ppg · 24.0 ppg · 9.2 rpg · 5.0 apg
2024,G,,LaMelo Ball,LaMelo Ball,,4432816,ppg · 23.9 ppg · 8.0 apg
2024,G,,Desmond Bane,Desmond Bane,,4066320,ppg · 23.7 ppg · 5.5 apg
2024,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 23.7 ppg
2024,F,,Lauri Markkanen,Lauri Markkanen,,4066336,ppg · 23.2 ppg · 8.2 rpg
2024,G,,Jaylen Brown,Jaylen Brown,,3917376,ppg · 23.0 ppg
2024,F,,Zion Williamson,Zion Williamson,,4395628,ppg · 22.9 ppg · 5.0 apg
2024,G,,Cade Cunningham,Cade Cunningham,,4432166,ppg · 22.7 ppg · 7.5 apg
2024,G,,Anfernee Simons,Anfernee Simons,,4351851,ppg · 22.6 ppg · 5.5 apg
2024,F,,Paul George,Paul George,,4251,ppg · 22.6 ppg
2024,F,,Paolo Banchero,Paolo Banchero,,4432573,ppg · 22.5 ppg · 6.9 rpg · 5.4 apg
2024,F,,Jaren Jackson Jr.,Jaren Jackson Jr.,,4277961,ppg · 22.5 ppg
2024,G,,Dejounte Murray,Dejounte Murray,,3907497,ppg · 22.5 ppg · 6.4 apg
2024,G,,Cam Thomas,Cam Thomas,,4432174,ppg · 22.5 ppg
2024,F,,Kyle Kuzma,Kyle Kuzma,,3134907,ppg · 22.2 ppg · 6.6 rpg
2024,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 21.8 ppg · 8.3 rpg
2024,F,,Pascal Siakam,Pascal Siakam,,3149673,ppg · 21.7 ppg · 7.1 rpg
2024,F,,Victor Wembanyama,Victor Wembanyama,,5104157,ppg · 21.4 ppg · 10.6 rpg
2024,G,,Jamal Murray,Jamal Murray,,3936299,ppg · 21.2 ppg · 6.5 apg
2024,F,,Domantas Sabonis,Domantas Sabonis,,3155942,rpg · 19.4 ppg · 13.7 rpg · 8.2 apg
2024,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 12.9 rpg
2024,C,,Jalen Duren,Jalen Duren,,4433621,rpg · 11.6 rpg
2024,C,,Deandre Ayton,Deandre Ayton,,4278129,rpg · 11.1 rpg
2024,C,,Jusuf Nurkić,Jusuf Nurkic,,3102530,rpg · 11.0 rpg
2024,G,,Tyrese Haliburton,Tyrese Haliburton,,4396993,apg · 20.1 ppg · 10.9 apg
2024,G,,James Harden,James Harden,,3992,apg · 8.5 apg
2024,G,,Fred VanVleet,Fred VanVleet,,2991230,apg · 8.1 apg
2024,G,,Tyus Jones,Tyus Jones,,3135046,apg · 7.3 apg
2024,G,,Chris Paul,Chris Paul,,2779,apg · 6.8 apg
2025,G,,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,,4278073,ppg · 32.7 ppg · 6.4 apg
2025,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 30.4 ppg · 11.9 rpg · 6.5 apg
2025,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 29.6 ppg · 12.7 rpg · 10.2 apg
2025,G,,Luka Dončić,Luka Doncic,,3945274,ppg · 28.2 ppg · 8.2 rpg · 7.7 apg
2025,G,,Anthony Edwards (basketball),Anthony Edwards,,4594268,ppg · 27.6 ppg
2025,F,,Jayson Tatum,Jayson Tatum,,4065648,ppg · 26.8 ppg · 8.7 rpg · 6.0 apg
2025,F,,Kevin Durant,Kevin Durant,,3202,ppg · 26.6 ppg
2025,G,,Tyrese Maxey,Tyrese Maxey,,4431678,ppg · 26.3 ppg · 6.1 apg
2025,G,,Cade Cunningham,Cade Cunningham,,4432166,ppg · 26.1 ppg · 9.1 apg
2025,G,,Jalen Brunson,Jalen Brunson,,3934672,ppg · 26.0 ppg · 7.3 apg
2025,F,,Paolo Banchero,Paolo Banchero,,4432573,ppg · 25.9 ppg · 7.5 rpg · 4.8 apg
2025,G,,Devin Booker,Devin Booker,,3136193,ppg · 25.6 ppg · 7.1 apg
2025,G,,LaMelo Ball,LaMelo Ball,,4432816,ppg · 25.2 ppg · 7.4 apg
2025,G,,Damian Lillard,Damian Lillard,,6606,ppg · 24.9 ppg · 7.1 apg
2025,F,,Anthony Davis,Anthony Davis,,6583,ppg · 24.7 ppg · 11.6 rpg
2025,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 24.7 ppg
2025,F,,Zion Williamson,Zion Williamson,,4395628,ppg · 24.6 ppg · 7.2 rpg · 5.3 apg
2025,G,,Stephen Curry,Stephen Curry,,3975,ppg · 24.5 ppg · 6.0 apg
2025,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 24.4 ppg · 12.8 rpg
2025,F,,LeBron James,LeBron James,,1966,ppg · 24.4 ppg · 7.8 rpg · 8.2 apg
2025,F,,Victor Wembanyama,Victor Wembanyama,,5104157,ppg · 24.3 ppg · 11.0 rpg
2025,G,,Trae Young,Trae Young,,4277905,ppg · 24.2 ppg · 11.6 apg
2025,F,,Franz Wagner,Franz Wagner,,4566434,ppg · 24.1 ppg · 4.7 apg
2025,G,,Cam Thomas,Cam Thomas,,4432174,ppg · 24.0 ppg
2025,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 24.0 ppg · 5.0 apg
2025,G,,Tyler Herro,Tyler Herro,,4395725,ppg · 23.9 ppg · 5.5 apg
2025,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 23.8 ppg · 8.2 rpg
2025,G,,De'Aaron Fox,De'Aaron Fox,,4066259,ppg · 23.5 ppg · 6.3 apg
2025,G,,Zach LaVine,Zach LaVine,,3064440,ppg · 23.3 ppg
2025,G,,Ja Morant,Ja Morant,,4279888,ppg · 23.2 ppg · 7.3 apg
2025,G,,James Harden,James Harden,,3992,ppg · 22.8 ppg · 8.7 apg
2025,F,,Brandon Ingram,Brandon Ingram,,3913176,ppg · 22.2 ppg · 5.2 apg
2025,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 22.2 ppg
2025,G,,Jaylen Brown,Jaylen Brown,,3917376,ppg · 22.2 ppg
2025,F,,Jaren Jackson Jr.,Jaren Jackson Jr.,,4277961,ppg · 22.2 ppg
2025,G,,Norman Powell,Norman Powell,,2595516,ppg · 21.8 ppg
2025,G,,Jalen Williams,Jalen Williams,,4593803,ppg · 21.6 ppg · 5.1 apg
2025,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 21.5 ppg
2025,G,,Jamal Murray,Jamal Murray,,3936299,ppg · 21.4 ppg · 6.0 apg
2025,F,,Trey Murphy III,Trey Murphy III,,4397688,ppg · 21.2 ppg
2025,F,,Domantas Sabonis,Domantas Sabonis,,3155942,rpg · 19.1 ppg · 13.9 rpg · 6.0 apg
2025,C,,Ivica Zubac,Ivica Zubac,,4017837,rpg · 12.6 rpg
2025,C,,Walker Kessler,Walker Kessler,,4433136,rpg · 12.2 rpg
2025,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 10.9 rpg
2025,C,,Isaiah Hartenstein,Isaiah Hartenstein,,4222252,rpg · 10.7 rpg
2025,G,,Tyrese Haliburton,Tyrese Haliburton,,4396993,apg · 9.2 apg
2025,G,,Chris Paul,Chris Paul,,2779,apg · 7.4 apg
2025,G,,Dejounte Murray,Dejounte Murray,,3907497,apg · 7.4 apg
2025,G,,Josh Giddey,Josh Giddey,,4871145,apg · 8.1 rpg · 7.2 apg
2025,G,,Elfrid Payton,Elfrid Payton,,2583639,apg · 6.9 apg
